Title,Authors,PublicationType,URL,KeyFindings,Abstract
Prevention of allergic disease in childhood: clinical and epidemiological aspects of primary and secondary allergy prevention.,Halken,"Journal Article, Meta-Analysis, Review",https://pubmed.ncbi.nlm.nih.gov/15125698/,"The development and phenotypic expression of atopic diseases depends on a complex interaction between genetic factors, environmental exposure to allergens,and non-specific adjuvant factors, such as tobacco smoke, air pollution and infections. Preventive measures may include both exposure to allergen and adjuant risk/protective factors and pharmacological treatment.","The development and phenotypic expression of atopic diseases depends on a complex interaction between genetic factors, environmental exposure to allergens,and non-specific adjuvant factors, such as tobacco smoke, air pollution and infections. Preventive measures may include both exposure to allergens and adjuvant risk/protective factors and pharmacological treatment. These measures may address the general population, children at risk for development of atopic disease (high-risk infants), children with early symptoms of allergic disease or children with chronic disease. The objective for this review was to evaluate possible preventive measures as regards prevention of development of allergic disease in childhood--primary prevention--and also some aspects of the effect of specific allergy treatment as regards secondary prevention in children with allergic asthma and allergic rhinoconjunctivitis. In one prospective observational study of a birth cohort of unselected infants we evaluated possible predictive/risk factors. In two prospective intervention studies including 1 yr birth cohorts of high-risk(HR) infants we investigated the effect of feeding HR infants exclusively breast milk (BM) and/or hydrolyzed cow's milk-based formula the first 4-6 months as regards: (i) the allergy preventive effect of BM/extensively hydrolysed formula (eHF) compared with ordinary cow's milk-based formula, (ii) the effect of two different eHFs, a whey (Profylac) and a casein-based (Nutramigen) formula, as regards development of cow's milk protein allergy (CMA), and (iii) a comparison of the preventive effect of eHF (Profylac/Nutramigen) with a partially hydrolyzed cow's milk-based formula (pHF) (NanHA) as regards development of CMA. None of the mothers had a restricted diet during pregnancy or lactation period. In two prospective randomized intervention studies we evaluated the preventive effect of specific allergen avoidance and specific immunotherapy (SIT) in children with allergic asthma and allergic rhinoconjunctivitis, respectively. The combination of atopic heredity and elevated cord blood IgE resulted in the best predictive discrimination as regards development of allergic disease. The optimal high-risk group was defined by either double parental atopic predisposition or single atopic predisposition, the latter combined with a cord blood IgE > or = 0.3 kU/1. 66% of unselected infants were daily exposed to tobacco smoke, which was a significant risk factor for recurrent wheezing until the age of 1.5 yr. HR infants were breastfed for a longer period and less exposed to tobacco smoke than unselected infants. Exclusively BM/eHF for at least 4 months was associated with a significantly reduced cumulative prevalence of CMA [3.6% (5/141) vs. 20%(15/75) in the control group] up to 5 yr. The effect of the two different eHFs was similar. Exclusively breastfed infants were significantly less exposed to tobacco smoke and pets, had solid foods introduced later and belonged to higher social classes. pHF was significantly (p = 0.05) less effective than eHF as regards prevention of development of CMA. A diet period of 4 months seems to be as efficient as 6 months or more as regards development of CMA. A few ongoing prospective, randomized intervention studies have produced the first indication that avoidance of indoor allergens such as house dust mite (HDM) in HR infants may reduce the incidence of severe wheeze and sensitization during the first 1-4 yr of age."
[Physical activity in basic and primary prevention of cardiovascular disease].,"SobieszczaÅ„ska, KaÅ‚ka, Pilecki, Adamus","English Abstract, Journal Article, Review",https://pubmed.ncbi.nlm.nih.gov/19711738/,"The risk of incidence of civilization-related diseases such as diabetes type II, hypertension, obesity, osteoporosis, tumors (of large intestine, breast, prostatic gland) and depression has decreased significantly. The beneficial action of physical activity is connected with direct effect on organism, which leads to adaptive changes increasing the efficiency of its functioning.","On account of the frequency of appearing and character of atherosclerosis cardiac vascular disease, one of the most crucial elements of effective fight against it is preparation of complex preventive programs including as vast number of population as possible. Consequently, Benjamin and Smitch suggested attaching the notion of basic prevention to the standard division into primary and secondary one. The basic prevention, carrying out in the general population, should concern genetic predisposition, psychosocial factors, keeping up proper body weight, healthy eating and physical activity. Especially high hopes are connected with high efficiency, simplicity and low money-consumption of preventive activities associated with physical activity modification, which has a crucial influence on reducing negative impact of atherosclerosis hazard. The results of numerous scientific research, carried out in many countries and on various, large groups, proved undoubtedly that at the healthy adult people of both sex the systematic physical activity of moderate intensification plays an essential part in preventing CVD and decreasing the death risk because of that reason as well. Moreover, systematic physical exercises show many other health-oriented actions, thanks to which they have an influence on decreasing premature and total death rate. The risk of incidence of civilization-related diseases such as diabetes type II, hypertension, obesity, osteoporosis, tumors (of large intestine, breast, prostatic gland) and depression has decreased significantly. Unequivocally positive influence has been proved at many observations dedicated to health recreational physical activity and physical activity connected with professional work based on aerobe effort. The positive effects have been also observed at children population and senior population which is more and more numerous and the most at risk. The beneficial action of physical activity is connected with direct effect on organism, which leads to adaptive changes increasing the efficiency of its functioning and, in intermediate way, modifying and reducing the influence of other risk factors of cardiac vascular disease, mainly obesity dyslipidemy and hypertension. The subsequent scientific observations had an influence on the alterations of scientific associations recommendations concerning the preferred kind, intensity and effective dose of health-oriented physical activity. The current recommendations on preventive usefulness of physical activity, implemented by Polish Cardiological Association, have been based on a document containing the guidelines of European Cardiologic Association coming from 2003. All described evidences present in unambiguous way the undeniable benefits of active lifestyle. Its promoting as well as supporting in this area vast number of population, especially in case of disturbing epidemiological data, is becoming a duty of not only health service workers but also state administration employees responsible for planning public health expenditure."
Unhealthy food advertising. A position paper by the AEP Committee on Nutrition and Breastfeeding.,"Delgado, Campoy, MartÃ­nez, Mayo, Gil-Campos, JimÃ©nez, Ferreiro, de PipaÃ³n, Leis","Journal Article, Review",https://pubmed.ncbi.nlm.nih.gov/35953384/,An analysis of the available evidence on the impact of food advertising on the health of children and adolescents has been carried out. Children and adolescents are a particularly vulnerable population to food advertising strategies. In Spain unhealthy product advertising are still very common in the media and in the children's online environment.,"Some important factors influencing and maintaining unhealthy habits are food advertising and products accessibility. In order to develop and support recommendations, an analysis of the available evidence on the impact of food advertising on the health of children and adolescents has been carried out. Literature review of systematic reviews and meta-analyses published up to January 2022 for the term ""food advertising"" that analyzed the impact of food advertising on weight, body mass index (BMI), adiposity, dietary intake, behavior toward the advertised product, its purchase or consumption in children and adolescents. Twenty-one systematic reviews fulfilled the inclusion criteria, including a total of 490 primary studies, 5 of which also contained a meta-analysis. The vast majority of the primary studies evaluate intermediate effects, related to the behavior of children and adolescents in relation to advertised products and their consumption. There is great variety in terms of the type of advertising and effects studied. Most of the studies agree that there is an association between food advertising and effect analyzed, being more evident in children under 12 years of age and in obese children. Most recent systematic reviews are focused on online advertising, noticing the negative effects especially in adolescents. Children and adolescents are a particularly vulnerable population to food advertising strategies. Despite the difficulty to demonstrate an independent effect, there is evidence of an association between food advertising and childhood and adolescents' behavior respect to the announced products, and the increase of consumption at short-term. In Spain unhealthy product advertising are still very common in the media and in the children and adolescent's online environment. The Nutrition and Breastfeeding Committee of the Spanish Association of Pediatrics supports the need for regulation and limitation of unhealthy food advertising, covering all media and marketing strategies."
Multivitamin-multimineral supplements: who uses them?,Rock,"Journal Article, Review",https://pubmed.ncbi.nlm.nih.gov/17209209/,"Multivitamin formulations with or without minerals are typically the most common type of dietary supplement reported. In the National Health and Nutrition Examination Survey (NHANES) 1999-2000, 52% of adults reported taking a dietary supplement.","Dietary supplement use is increasingly common in the United States. Multivitamin formulations with or without minerals are typically the most common type of dietary supplement reported in surveys and studies that collect data relating to dietary supplement use. In the National Health and Nutrition Examination Survey (NHANES) 1999-2000, 52% of adults reported taking a dietary supplement in the past month, and 35% reported regular use of a multivitamin-multimineral (MVMM) product. NHANES III data indicate an overall prevalence of dietary supplement usage of 40%, with prevalence rates of 35% in NHANES II and 23% in NHANES I. Women (versus men), older age groups, non-Hispanic whites (versus non-Hispanic blacks or Mexican Americans), and those with a higher education level, lower body mass index, higher physical activity level, and more frequent consumption of wine had a greater likelihood of reporting use of MVMM supplements in NHANES 1999-2000. Data from children suggest a similar prevalence rate, but lower prevalence rates of usage were reported in studies of adolescents. Individuals who use dietary supplements (including MVMM formulations) generally report higher dietary nutrient intakes and healthier diets in studies in which dietary data were also collected. Among adults with a history of breast or prostate cancer, usage rates for dietary supplements in general and MVMMs are considerably higher (eg, 56-57% for MVMMs), and these subgroups are more likely to also report use of single vitamin and mineral supplements. Thus, MVMM use contributes a considerable proportion of nutrient intakes in the United States and may contribute to risk of excessive intakes."
"Weight, dietary behavior, and physical activity in childhood and adolescence: implications for adult cancer risk.","Fuemmeler, Pendzich, Tercyak","Journal Article, Research Support, N.I.H., Extramural, Review",https://pubmed.ncbi.nlm.nih.gov/20054223/,"Lifestyle factors related to energy balance, including weight, dietary behavior and physical activity, are associated with cancer risk. The period of childhood and growth into adolescence and early adulthood may re-present a 'cumulative risk' for later adult-onset cancers.","Lifestyle factors related to energy balance, including weight, dietary behavior and physical activity, are associated with cancer risk. The period of childhood and growth into adolescence and early adulthood may re-present a 'cumulative risk' for later adult-onset cancers. We review a number of epidemiologic studies that have examined associations among childhood and adolescent body size, diet, and physical activity with adult cancer risk. These studies suggest that unhealthy behaviors that develop early in life and persist over time may increase the risk of some cancer types, such as premenopausal breast, ovarian, endometrial, colon and renal cancer, adversely affect cancer-related morbidities, and increase mortality. Continued research is needed to further determine and refine how timing and degree of such exposures in early childhood and adolescence relate to adult cancer risk. Presently, sufficient evidence suggests a continued need for stronger primary prevention in cancer and obesity research via modified lifestyle behaviors earlier in the developmental spectrum, i.e. during childhood and adolescence."
Social inequalities in cancer with special reference to South Asian countries.,"Kurkure, Yeole","Journal Article, Review",https://pubmed.ncbi.nlm.nih.gov/16629512/,"There are major differences in cancer burden across socioeconomic classes, as is evident from the data for cancer incidence and mortality from Greater Mumbai, India. There has been a clear shift to increasing breast cancer particularly in well-educated women, who conversely are at much lower risk of cervical cancer.","There are major differences in cancer burden across socioeconomic classes, as is evident from the data for cancer incidence and mortality from Greater Mumbai, India. Changes over time are also evident and recently there has been a clear shift to increasing breast cancer particularly in well-educated women, who conversely are at much lower risk of cervical cancer. With infection-related and tobacco-related cancers, programs of prevention and early detection will yield desirable results only if it is associated with a program directed towards elimination of poverty, illiteracy and restoring social inequality. Similarly education must play a role in combatting diet-related neoplasia but here the target population may differ, requiring a specific awareness of psychological profiles."
Recent advances on diagnosis and management of childhood asthma and food allergies.,"Hakimeh, Tripodi","Comparative Study, Editorial, Review",https://pubmed.ncbi.nlm.nih.gov/24373684/,"The epidemic of childhood allergic disorders has been associated to the decline of infectious disease. Exposure to many triggers (airborne viruses, tobacco smoke, pollution, indoor allergens, etc.) contribute to the disease. Guidelines for treatment are available, but their implementation is suboptimal.","The epidemic of childhood allergic disorders has been associated to the decline of infectious disease. However, exposure to many triggers (airborne viruses, tobacco smoke, pollution, indoor allergens, etc.) contribute to the disease. Breast feeding practices, nutrition, dietary and obesity also play a multifaceted role in shaping the observed worldwide trends of childhood allergies. Guidelines for treatment are available, but their implementation is suboptimal. Then developed countries are slowing learning integrating the development of suitable guidelines with implementation plans. Awareness, psychosocial and family factors strongly influence asthma and food allergy control. Moreover, monitoring tools are necessary to facilitate self-management. By taking into consideration these and many other pragmatic aspects, national public health programs to control the allergic epidemic have been successful in reducing its impact and trace the need for future research in the area."
Breast feeding and childhood hematological malignancy.,"Tripathy, Mishra, Bakhshi, Arya","Comparative Study, Journal Article, Review",https://pubmed.ncbi.nlm.nih.gov/15163870/,"Breast milk is known to have anti-infective and immunomodulating effects on infants, but its association with childhood cancer has not been well studied. The duration of BF as well as the quantity of milk ingested is probably critical to the beneficial immunological effects of BF against childhood cancer if any.","Breast milk is known to have anti-infective and immunomodulating effects on infants, but its association with childhood cancer has not been well studied. Artificial feeding may affect the immune response in carcinogenesis. In this communication the authors have reviewed different articles describing the association between breast feeding (BF) and subsequent development of childhood hematological malignancy. It appears that BF may have a protective effect on childhood cancer, both the duration of BF as well as the quantity of milk ingested is probably critical to the beneficial immunological effects of BF against childhood cancer if any."
"[Secondary cancers: Incidence, risk factors and recommendations].","Demoor-Goldschmidt, Fayech, Girard, Plantaz","English Abstract, Journal Article, Review",https://pubmed.ncbi.nlm.nih.gov/25911942/,"Cure rates for most childhood cancers and adolescents have made remarkable progress. The development of secondary malignancies has become an important question for these patients. The frequency is low, but the risk is significantly higher (between 3 and 10 times)","Cure rates for most childhood cancers and adolescents have made remarkable progress over the last thirty to forty years. The development of secondary malignancies has become an important question for these patients. The frequency is low, but the risk is significantly higher (between 3 and 10 times) and it is the leading cause of long-term mortality off relapse. In this literature review, we discuss the epidemiological aspect and the risk factors contributing to this increased risk, and conclude with a summary of current recommendations for screening and surveillance. We also discuss briefly the constitutional predisposing genetic contributions to other cancers."
"Effectiveness of interventions to increase screening for breast, cervical, and colorectal cancers: nine updated systematic reviews for the guide to community preventive services.","Sabatino, Lawrence, Elder, Mercer, Wilson, DeVinney, Melillo, Carvalho, Taplin, Bastani, Rimer, Vernon, Melvin, Taylor, Fernandez, Glanz,","Journal Article, Research Support, Non-U.S. Gov't, Research Support, U.S. Gov't, P.H.S., Review",https://pubmed.ncbi.nlm.nih.gov/22704754/,"Screening reduces mortality from breast, cervical, and colorectal cancers. The Guide to Community Preventive Services previously conducted systematic reviews on the effectiveness of 11 interventions to increase screening for these cancers. This article presents results of updated systematic reviews for nine of these interventions.","Screening reduces mortality from breast, cervical, and colorectal cancers. The Guide to Community Preventive Services previously conducted systematic reviews on the effectiveness of 11 interventions to increase screening for these cancers. This article presents results of updated systematic reviews for nine of these interventions. Five databases were searched for studies published during January 2004-October 2008. Studies had to (1) be a primary investigation of one or more intervention category; (2) be conducted in a country with a high-income economy; (3) provide information on at least one cancer screening outcome of interest; and (4) include screening use prior to intervention implementation or a concurrent group unexposed to the intervention category of interest. Forty-five studies were included in the reviews. Recommendations were added for one-on-one education to increase screening with fecal occult blood testing (FOBT) and group education to increase mammography screening. Strength of evidence for client reminder interventions to increase FOBT screening was upgraded from sufficient to strong. Previous findings and recommendations for reducing out-of-pocket costs (breast cancer screening); provider assessment and feedback (breast, cervical, and FOBT screening); one-on-one education and client reminders (breast and cervical cancer screening); and reducing structural barriers (breast cancer and FOBT screening) were reaffirmed or unchanged. Evidence remains insufficient to determine effectiveness for the remaining screening tests and intervention categories. Findings indicate new and reaffirmed interventions effective in promoting recommended cancer screening, including colorectal cancer screening. Findings can be used in community and healthcare settings to promote recommended care. Important research gaps also are described."
Fertility preservation in female oncology patients.,"Stern, Toledo, Gook, Seymour","Journal Article, Review",https://pubmed.ncbi.nlm.nih.gov/16441687/,Fertility preservation has not been seen to be an important component of the overall management of these patients. Gametes or embryos may be frozen prior to potentially gonadotoxic cancer therapy. There is also increasing interest in the possibility of ovarian protection using Gonadotrophin-releasing hormone analogues during chemotherapy.,"Survival rates for patients treated for the majority of childhood and young adult cancers have improved dramatically in recent years. Despite the high probability of survival, and often good quality of life in female survivors, until recently the concept of fertility preservation has not been seen to be an important component of the overall management of these patients. Over the last few years, various protection and preservation strategies have been developed, which may address potential reproductive concerns. Gametes or embryos may be frozen prior to potentially gonadotoxic cancer therapy, and ovarian tissue may be frozen and stored, with several pregnancies described after subsequent grafting. There is also increasing interest in the possibility of ovarian protection using gonadotrophin-releasing hormone analogues during chemotherapy, despite the lack of randomised controlled trials. Additionally, there are reports of novel protective strategies, including therapeutic alteration or manipulation of the sphingomyelin pathways. This review summarises methods of fertility protection and preservation currently available, as well as the emergence of promising new strategies."
[Not Available].,"Grabenhenrich, Grabenhenrich","Journal Article, Review",https://pubmed.ncbi.nlm.nih.gov/30387967/,CNN.com will feature iReporter photos in a weekly Travel Snapshots gallery. Please submit your best shots of New York for next week. Visit CNN.com/Travel next Wednesday for a new gallery of snapshots.,
Endogenous hormones as a major factor in human cancer.,"Henderson, Ross, Pike, Casagrande","Journal Article, Research Support, U.S. Gov't, P.H.S., Review",https://pubmed.ncbi.nlm.nih.gov/7046921/,Hormone-related cancers account for almost 30% of all cancer cases in the United States. Data from animal experiments and from epidemiological and endocrinological studies in humans support the hypothesis that the individual hormones which control normal growth of target organs can create the proper conditions for neoplastic transformation.,"Hormone-related cancers account for almost 30% of all cancer cases in the United States. Data from animal experiments and from epidemiological and endocrinological studies in humans support the hypothesis that the individual hormones which control normal growth of target organs can also create the proper conditions for neoplastic transformation. The concept that hormones can cause, i.e., increase the incidence of, human cancer is most developed for the four hormone-related cancers which are numerically the most important, namely, breast, prostate, endometrium, and ovary. Even for these sites, large gaps remain in our knowledge of the responsible hormones and the conditions which create the optimal opportunity for carcinogenesis. Although scanty, the available epidemiological evidence also suggests a hormonal role in the pathogenesis of testis cancer, thyroid cancer, and osteosarcoma. We believe that the primary prevention of all these cancers will probably depend on modification of the factors which affect the secretion and metabolism of the responsible hormones rather than on control of exposure to classical exogenous initiators."
Detection of SARS-CoV-2-Specific Antibodies in Human Breast Milk and Their Neutralizing Capacity after COVID-19 Vaccination: A Systematic Review.,"Nicolaidou, Georgiou, Christofidou, Felekkis, Pieri, Papaneophytou","Systematic Review, Journal Article, Review",https://pubmed.ncbi.nlm.nih.gov/36769279/,"SARS-CoV-2 is the virus that causes the infectious disease Corona Virus Disease 2019 (COVID-19) Until today, none of the authorized vaccines have been approved for use in individuals under six months. antibodies contained in mothers' breastmilk are a critical protective mechanism.","SARS-CoV-2 is the virus that causes the infectious disease known as Corona Virus Disease 2019 (COVID-19). The severe impact of the virus on humans is undeniable, which is why effective vaccines were highly anticipated. As of 12 January 2022, nine vaccines have obtained Emergency Use Listing by the World Health Organization (WHO), and four of these are approved or authorized by the Centers for Disease Control and Prevention (CDC) in the United States. The initial clinical trials studying COVID-19 vaccine efficacy excluded pregnant and lactating individuals, meaning that data on the effects of the vaccine on breast milk were lacking. Until today, none of the authorized vaccines have been approved for use in individuals under six months. During the first months of life, babies do not produce their own antibodies; therefore, antibodies contained in their mothers' breastmilk are a critical protective mechanism. Several studies have shown the presence of SARS-CoV-2 antibodies in the breast milk of women who have been vaccinated or had been naturally infected. However, whether these are protective is still unclear. Additionally, research on the BNT162b2 mRNA vaccine developed by Pfizer-BioNTech and the mRNA-1273 vaccine developed by Moderna suggests that these vaccines do not release significant amounts, if any, of mRNA into breast milk. Hence, there is no evidence that vaccination of the mother poses any risk to the breastfed infant, while the antibodies present in breast milk may offer protection against the virus. The primary objective of this systematic review is to summarize the current understanding of the presence of immunoglobulins in human milk that are elicited by SARS-CoV-2 vaccines and to evaluate their ability to neutralize the virus. Additionally, we aim to quantify the side effects experienced by lactating mothers who have been vaccinated, as well as the potential for adverse effects in their infants. This study is critical because it can help inform decision-making by examining the current understanding of antibody secretion in breastmilk. This is particularly important because, although the virus tends to be less severe in younger individuals, infants who contract the disease are at a higher risk of requiring hospitalization compared to older children."
Publishing web-based guidelines using interactive decision models.,"Sanders, Nease, Owens","Journal Article, Research Support, U.S. Gov't, Non-P.H.S., Research Support, U.S. Gov't, P.H.S., Review",https://pubmed.ncbi.nlm.nih.gov/11489042/,"We developed a web-based system, ALCHEMIST, that uses decision models and automatically creates evidence-based guidelines that can be disseminated, tailored and updated over the web. We used the system to develop guidelines for three clinical scenarios: Chlamydia screening for adolescent women, antiarrhythmic therapy for the prevention of sudden cardiac death and genetic testing for the BRCA breast-cancer mutation.","Commonly used methods for guideline development and dissemination do not enable developers to tailor guidelines systematically to specific patient populations and update guidelines easily. We developed a web-based system, ALCHEMIST, that uses decision models and automatically creates evidence-based guidelines that can be disseminated, tailored and updated over the web. Our objective was to demonstrate the use of this system with clinical scenarios that provide challenges for guideline development. We used the ALCHEMIST system to develop guidelines for three clinical scenarios: (1) Chlamydia screening for adolescent women, (2) antiarrhythmic therapy for the prevention of sudden cardiac death; and (3) genetic testing for the BRCA breast-cancer mutation. ALCHEMIST uses information extracted directly from the decision model, combined with the additional information from the author of the decision model, to generate global guidelines. ALCHEMIST generated electronic web-based guidelines for each of the three scenarios. Using ALCHEMIST, we demonstrate that tailoring a guideline for a population at high-risk for Chlamydia changes the recommended policy for control of Chlamydia from contact tracing of reported cases to a population-based screening programme. We used ALCHEMIST to incorporate new evidence about the effectiveness of implantable cardioverter defibrillators (ICD) and demonstrate that the cost-effectiveness of use of ICDs improves from $74 400 per quality-adjusted life year (QALY) gained to $34 500 per QALY gained. Finally, we demonstrate how a clinician could use ALCHEMIST to incorporate a woman's utilities for relevant health states and thereby develop patient-specific recommendations for BRCA testing; the patient-specific recommendation improved quality-adjusted life expectancy by 37 days. The ALCHEMIST system enables guideline developers to publish both a guideline and an interactive decision model on the web. This web-based tool enables guideline developers to tailor guidelines systematically, to update guidelines easily, and to make the underlying evidence and analysis transparent for users."
Epidemiology of cancer in the United States.,Cresanta,"Journal Article, Review",https://pubmed.ncbi.nlm.nih.gov/1410056/,"Malignant neoplasms are responsible for more than half a million deaths annually and 22.5% of all deaths in the United States. Office screening is the traditional method for identifying cancer victims as early as possible. A suitable screening test should be rapid, simple and inexpensive.","Malignant neoplasms are responsible for more than half a million deaths annually and 22.5% of all deaths in the United States. Cancer is the second leading cause of death overall and the leading cause of death among Americans aged 35-64. Within the next decade it may become the leading cause of death. Cancers of digestive and respiratory organs are responsible for 53% of all cancer deaths. Certain subgroups are at elevated risk for various cancers. For example, sun-sensitive or excessively sun-exposed young white adults, young black women, and elderly patients are at increased risk for cutaneous melanoma, breast cancer, and colon cancer, respectively. Black men have the greatest risk for both lung cancer and cancer of the prostate. Acute lymphoblastic leukemia and solid tumors of the brain and nervous system are the most frequent forms of malignancy occurring among children less than or equal to 14 years. Office screening is the traditional method for identifying cancer victims as early as possible. A suitable screening test should be rapid, simple, inexpensive, and impose minimal discomfort. There must be a window of opportunity available to identify the cancer during a detectable preclinical phase, and therapeutic modalities must be available to alter progression. An office screening test for cancer may have any one of four outcomes, and three of them are bad. False negatives are the worst adverse outcome because cancer remains undetected despite screening. An epidemic of lung cancer, caused by cigarette smoking, is occurring in all race and sex groups. If Americans stopped smoking, 87% of lung cancer deaths could be prevented. Tobacco abuse also is a major risk factor for cancer of the esophagus, larynx, and oral cavity. Cigarette smoking is a contributing factor for cancer of the bladder, kidney, and pancreas, and it has been associated with both cervical cancer and cancer of the stomach. Smoking and smokeless tobacco cessation endorsements, messages, and programs must be part of routine disease prevention and health promotion activities in every primary care practice. More than 1 million Americans became new cancer victims last year, and more than 1 million additional cases will be detected this year. Because of the striking variability in state and regional patterns of various forms of cancer, geographic location of a practice may influence the frequency of cancers seen. Four sites (breast, prostate, lung, colon, and rectum) were responsible for 55% of cancer mortality and 56% of all new cases of cancer detected during 1991.(ABSTRACT TRUNCATED AT 400 WORDS)"
Does exclusive breast-feeding reduce the risk of coeliac disease in children?,Nash,"Journal Article, Review",https://pubmed.ncbi.nlm.nih.gov/12682607/,The aim of this review was to identify if exclusive breast-feeding reduced the risk of coeliac disease (CD) in children. The design of these studies did not allow a causal relationship to be established. Evidence from these studies suggests a delay in the onset of CD in breast-fed children.,"The aim of this review was to identify if exclusive breast-feeding reduced the risk of coeliac disease (CD) in children. Medline, Embase and CINAHL databases were searched for cohort studies and case control studies that compared exclusive breast-feeding rates with formula or mixed (breast and formula) of the same duration. Three case control studies met the review criteria and were included in the review. The results from these studies show that there is a reduced risk in the onset of CD in those children who were exclusively breast-fed compared to those who were not. However, the design of these studies did not allow a causal relationship to be established. The evidence from these studies suggests a delay in the onset of CD in breast-fed children, however it cannot be ruled out that breast-feeding continues to have a protective factor in adolescence and adulthood. The exact role of breast-feeding in CD prevention needs to be clarified: is it a protective factor against CD, or does it delay the appearance of clinical symptoms? Parents should continue to be encouraged and supported with breast-feeding, as it is the best form of infant nutrition and protective against short and long-term health outcomes."
Automated telephone communication systems for preventive healthcare and management of long-term conditions.,"Posadzki, Mastellos, Ryan, Gunn, Felix, Pappas, Gagnon, Julious, Xiang, Oldenburg, Car","Journal Article, Meta-Analysis, Research Support, Non-U.S. Gov't, Review, Systematic Review",https://pubmed.ncbi.nlm.nih.gov/27960229/,"ATCS can supplement or replace telephone contact between health professionals and patients. Forty-one studies evaluated ATCS for delivering preventive healthcare, 84 for managing long-term conditions, and seven studies for appointment reminders. We downgraded our certainty in the evidence primarily because of the risk of bias for many outcomes.","Automated telephone communication systems (ATCS) can deliver voice messages and collect health-related information from patients using either their telephone's touch-tone keypad or voice recognition software. ATCS can supplement or replace telephone contact between health professionals and patients. There are four different types of ATCS: unidirectional (one-way, non-interactive voice communication), interactive voice response (IVR) systems, ATCS with additional functions such as access to an expert to request advice (ATCS Plus) and multimodal ATCS, where the calls are delivered as part of a multicomponent intervention. To assess the effects of ATCS for preventing disease and managing long-term conditions on behavioural change, clinical, process, cognitive, patient-centred and adverse outcomes. We searched 10 electronic databases (the Cochrane Central Register of Controlled Trials; MEDLINE; Embase; PsycINFO; CINAHL; Global Health; WHOLIS; LILACS; Web of Science; and ASSIA); three grey literature sources (Dissertation Abstracts, Index to Theses, Australasian Digital Theses); and two trial registries (www.controlled-trials.com; www.clinicaltrials.gov) for papers published between 1980 and June 2015. Randomised, cluster- and quasi-randomised trials, interrupted time series and controlled before-and-after studies comparing ATCS interventions, with any control or another ATCS type were eligible for inclusion. Studies in all settings, for all consumers/carers, in any preventive healthcare or long term condition management role were eligible. We used standard Cochrane methods to select and extract data and to appraise eligible studies. We included 132 trials (N = 4,669,689). Studies spanned across several clinical areas, assessing many comparisons based on evaluation of different ATCS types and variable comparison groups. Forty-one studies evaluated ATCS for delivering preventive healthcare, 84 for managing long-term conditions, and seven studies for appointment reminders. We downgraded our certainty in the evidence primarily because of the risk of bias for many outcomes. We judged the risk of bias arising from allocation processes to be low for just over half the studies and unclear for the remainder. We considered most studies to be at unclear risk of performance or detection bias due to blinding, while only 16% of studies were at low risk. We generally judged the risk of bias due to missing data and selective outcome reporting to be unclear.For preventive healthcare, ATCS (ATCS Plus, IVR, unidirectional) probably increase immunisation uptake in children (risk ratio (RR) 1.25, 95% confidence interval (CI) 1.18 to 1.32; 5 studies, N = 10,454; moderate certainty) and to a lesser extent in adolescents (RR 1.06, 95% CI 1.02 to 1.11; 2 studies, N = 5725; moderate certainty). The effects of ATCS in adults are unclear (RR 2.18, 95% CI 0.53 to 9.02; 2 studies, N = 1743; very low certainty).For screening, multimodal ATCS increase uptake of screening for breast cancer (RR 2.17, 95% CI 1.55 to 3.04; 2 studies, N = 462; high certainty) and colorectal cancer (CRC) (RR 2.19, 95% CI 1.88 to 2.55; 3 studies, N = 1013; high certainty) versus usual care. It may also increase osteoporosis screening. ATCS Plus interventions probably slightly increase cervical cancer screening (moderate certainty), but effects on osteoporosis screening are uncertain. IVR systems probably increase CRC screening at 6 months (RR 1.36, 95% CI 1.25 to 1.48; 2 studies, N ="
